,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
739,739,common_voice_es_19768073.mp3,juana intenta permanecer en la corte hasta al menos el matrimonio de su hija,one tries to stay in the court until the end of his daughter,juana is trying to remain in the parliament at least until her daughters marriage,BLEU = 6.80 30.8/8.3/4.5/2.5 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14),0.5149014592170715,0.45661430039641754,3.6749649047851562
740,740,common_voice_es_19610985.mp3,en los sucesivos días continuarían atacando a las fuerzas gubernamentales y ocupando diferentes poblaciones,the government forces were attacked and occupied different positions,they continued the attack on the government forces in the following days and occupied different populations,BLEU = 13.71 66.7/50.0/28.6/8.3 (BP = 0.459 ratio = 0.562 hyp_len = 9 ref_len = 16),0.7035257816314697,0.4590482026143791,3.9202280044555664
741,741,common_voice_es_18309343.mp3,no tengo ninguna prisa,theres nothing left,im not in a hurry,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5),0.513001561164856,0.0,3.1734933853149414
742,742,common_voice_es_20064420.mp3,en la actualidad las instalaciones de yokosuka son dirigidas por diversas compañías como aichi,the stations of yokohama are directed by several companies lycosa,today the yokosuka plant is managed by several companies including aichi,BLEU = 15.19 40.0/22.2/12.5/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.6481016278266907,0.34403669724770647,3.431349754333496
743,743,common_voice_es_19956467.mp3,el primer sencillo es una canción bailable que se titula como animales,the first is a very valuable song,the first single is a dance song entitled like animals,BLEU = 12.79 71.4/33.3/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.6148542165756226,0.4597938144329897,3.138601779937744
744,744,common_voice_es_19715382.mp3,tuvo su corte en samaria,he had his heart in samaria,he had his court in samaria,BLEU = 37.99 83.3/60.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.6864328980445862,0.8066666666666668,3.9432036876678467
745,745,common_voice_es_19650954.mp3,en la siguiente temporada fue sustituido por gabriel ramón florit,he was replaced by gabriel rameau and ferret,in the following season he was replaced by gabriel ramon florit,BLEU = 35.53 62.5/57.1/50.0/40.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.7988133430480957,0.4654205607476635,3.475142478942871
746,746,common_voice_es_19641193.mp3,semanas más tarde se iría traspasado al racing de santander donde permanecería una temporada,beethoven was moved to saint andrews racing where it would be a season,some weeks later he would be transferred to racing of santander where he would have played for a season,BLEU = 6.33 53.8/16.7/4.5/2.5 (BP = 0.630 ratio = 0.684 hyp_len = 13 ref_len = 19),0.6845663189888,0.2606477373558119,2.8574767112731934
747,747,common_voice_es_19711369.mp3,es originaria de guyana,is the origin of garner,its native to guyana,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.5429655313491821,0.0,2.9895501136779785
748,748,common_voice_es_18636215.mp3,pero de alguna manera me di cuenta de que no me estaba perdiendo nada,but in some way i didnt know anything,but i just realized that i wasnt missing anything,BLEU = 6.41 37.5/7.1/4.2/2.5 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.7061800360679626,0.16853932584269662,4.000891208648682
749,749,common_voice_es_20049524.mp3,el nombre tessa es un juego de palabras,the name of tesso is a song,tessa is a name that comes from a combination of words,BLEU = 8.82 57.1/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.5843608975410461,0.18867924528301888,3.6093053817749023
750,750,common_voice_es_19634535.mp3,muchas obras realizadas por el escultor ocupan espacios públicos y colecciones públicas y privadas,a lot of work is made in public spaces and in public collections,many of the works made by the sculptor are exhibited in public places and also in public and private collections,BLEU = 6.06 61.5/16.7/4.5/2.5 (BP = 0.584 ratio = 0.650 hyp_len = 13 ref_len = 20),0.6493223309516907,0.4292746113989638,3.680241823196411
751,751,common_voice_es_19674706.mp3,para celebrar la victoria sacrificó doce bueyes en honor a zeus,to celebrate the victory he took two children together,he sacrificed twelve oxen in honor of zeus to celebrate victory,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.5315971970558167,0.29224537037037035,3.4685301780700684
752,752,common_voice_es_19639773.mp3,además tiene una sorpresa para cloud y sus amigos su nueva mascota,in addition it has a surprise for claudius and his friends,she also has a surprise for cloud and her friends his new puppy,BLEU = 22.50 63.6/30.0/22.2/12.5 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.7290573120117188,0.4958545918367347,3.3071720600128174
753,753,common_voice_es_18664379.mp3,me afirmé los quevedos requerí el palo  y con gentil compás de pies,told the people that they wanted to go back,i affirmed the quevedos i needed a stick and with a gentle rhythm on their feet,BLEU = 2.19 11.1/6.2/3.6/2.1 (BP = 0.459 ratio = 0.562 hyp_len = 9 ref_len = 16),0.39439475536346436,0.06535947712418301,2.4402194023132324
754,754,common_voice_es_19731436.mp3,se encuentra en áfrica y sur de asia,is located in africa and south asia,it inhabits the regions of africa and south asia,BLEU = 30.90 57.1/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.8662263751029968,0.45099431818181823,4.535457611083984
755,755,common_voice_es_20067128.mp3,está comunicado con valencia mediante una línea de metrobús,essen valencia along the road line,it is connected to valencia by a metrobus line,BLEU = 5.85 33.3/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.4650145471096039,0.1149425287356322,3.2200517654418945
756,756,common_voice_es_19618880.mp3,este número se llama masa crítica,this number is called masqueratic,this number is called critical mass,BLEU = 54.75 80.0/75.0/66.7/50.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.5936219096183777,0.6726694915254237,3.6706788539886475
757,757,common_voice_es_18598247.mp3,una tapatía de quince años que vive aquí merito,one five years ago,a fifteen year old from guadalajara who lives close to here,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.174 ratio = 0.364 hyp_len = 4 ref_len = 11),0.3815177381038666,0.04854368932038835,2.3899917602539062
758,758,common_voice_es_19628776.mp3,el equipo con mayor puntaje se denomina campeón del rol regular,main team is called the reglar ball champion,the team having the best score receives the name of regular role champion,BLEU = 3.89 37.5/7.1/4.2/2.5 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.578956127166748,0.16,3.4752213954925537
759,759,common_voice_es_18400848.mp3,¿como se llama el protagonista de mad men,how are you,what is the name of the protagonist of mad men,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.097 ratio = 0.300 hyp_len = 3 ref_len = 10),0.389263391494751,0.0,2.4891068935394287
760,760,common_voice_es_19720328.mp3,tiene la mayor colección de alfombras turcomanas de cualquier museo,it has the most collection of tokens of any museum,it has the largest collection of turkish roman carpets of any museum,BLEU = 24.44 80.0/55.6/25.0/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.6976276636123657,0.6600900423728814,3.5776283740997314
761,761,common_voice_es_19613043.mp3,el cuerpo de cristo se adapta pesadamente en el regazo de maría,the christs body is quickly adapted to me as death,christs body is heavily adapted to marias arms,BLEU = 19.64 50.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.527156412601471,0.5902439024390245,3.444772958755493
762,762,common_voice_es_19622220.mp3,hasta a la fecha viene participando en la segunda división de huaral,later on he participated in the second division of guerin,so far it has been participating in the huaral second league,BLEU = 8.40 30.0/11.1/6.2/3.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.7144039869308472,0.34403669724770647,3.4707233905792236
763,763,common_voice_es_19728146.mp3,su marido había muerto antes que ella y no tenían hijos,her husband was dead since she was dead,her husband died before she did and they hadnt had children,BLEU = 8.40 37.5/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.47340473532676697,0.2388369678089304,3.0397629737854004
764,764,common_voice_es_19878297.mp3,se cree que la especie podría haber llegado a canarias durante el periodo mioceno,it could be added to canary during the same period,the specie is thought to have reached canarias during the miocene period,BLEU = 8.17 40.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.43390533328056335,0.267478813559322,3.3983631134033203
765,765,common_voice_es_19685901.mp3,no está bien conservado y ha sufrido restauraciones y repintados,is not preserved and has suffered renovation,it is not well maintained and has suffered restorations and repainting,BLEU = 17.36 71.4/50.0/20.0/12.5 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.7918540835380554,0.4207547169811321,3.991284132003784
766,766,common_voice_es_18547566.mp3,¿sabéis donde puedo comprar un clarinete de segunda mano,sometimes it can be done,where can i buy a secondhand clarinet,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.38891857862472534,0.07352941176470587,2.3862175941467285
767,767,common_voice_es_19321488.mp3,es decir el grupo carbonilo hco está unido a un solo radical orgánico,it is said that the carbon hydrate group is equal to one single year,that is the carbonyl group h c equals o is linked to a single organic radical,BLEU = 4.00 50.0/3.8/2.1/1.1 (BP = 0.867 ratio = 0.875 hyp_len = 14 ref_len = 16),0.5121570229530334,0.2531645569620253,3.744443893432617
768,768,common_voice_es_19762716.mp3,cabe destacar la importante actividad criolla que realizan sus agrupaciones gauchas,it has the important activity of creole,it is worth mentioning the important folkloric activity carried out by its gaucho groups,BLEU = 5.75 57.1/16.7/10.0/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14),0.4723244905471802,0.23731203007518795,3.2789297103881836
769,769,common_voice_es_19684445.mp3,cuando regresaron bálor apareció en el ring y atacó a wyatt,when he returned varro appeared in reinforcements,when they returned balor climbed into the ring and attacked wyatt,BLEU = 4.41 28.6/8.3/5.0/3.1 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.4915426969528198,0.09433962264150944,2.876601219177246
770,770,common_voice_es_19675364.mp3,en el siguiente orden boca river independiente racing san lorenzo rosario central,in the following order bouquet whizzer independant racing san lanzos central razor,the teams are listed in the following order boca river independiente racing san lorenzo rosario central,BLEU = 18.77 58.3/36.4/20.0/11.1 (BP = 0.717 ratio = 0.750 hyp_len = 12 ref_len = 16),0.5423181056976318,0.43105703819989544,3.796095848083496
771,771,common_voice_es_19636166.mp3,por novena vez consecutiva cuba mantuvo el liderato,for the second time huber was the leader,for the ninth time cuba held the lead again,BLEU = 11.59 50.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.6802187561988831,0.3546348314606741,3.1588199138641357
772,772,common_voice_es_19887710.mp3,en ese año se pasó al alvarado en donde está jugando actualmente,in this year he went to salvador where he is curtly told,in that year he moved to alvarado where he is currently playing,BLEU = 17.24 58.3/27.3/10.0/5.6 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.47485530376434326,0.6490885416666666,3.3023741245269775
773,773,common_voice_es_18480833.mp3,yo voy a ir a verle no espera  voy yo ,i didnt want to see it,i wont go there to see them no wait ill go,BLEU = 7.81 50.0/20.0/12.5/8.3 (BP = 0.435 ratio = 0.545 hyp_len = 6 ref_len = 11),0.6868372559547424,0.24338624338624337,2.698293685913086
774,774,common_voice_es_18312166.mp3,antes que acabes no te alabes,he doesnt take care,dont count your chickens before they hatch,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.3764244616031647,0.0,2.654554843902588
775,775,common_voice_es_19869367.mp3,durante los ratos libres creaba sus propias historias,he made his own stories,during his free time he created his own stories,BLEU = 19.20 80.0/50.0/33.3/25.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.8164153695106506,0.436046511627907,3.8346331119537354
776,776,common_voice_es_19665877.mp3,tras su retirada regenta un negocio de ferretería en san sebastián,after his return he was a member of science of bastion,after his retirement he manages a hardware store in san sebastian,BLEU = 8.91 36.4/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.496997207403183,0.2869318181818182,2.9867568016052246
777,777,common_voice_es_19734136.mp3,incluso su familia lo abandona a su propia suerte,it finally goes back to its own home,he was abandoned to his own fate even by his family,BLEU = 4.51 25.0/7.1/4.2/2.5 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.48211953043937683,0.09345794392523364,3.620084524154663
778,778,common_voice_es_19667208.mp3,comenzó en el centro de arte y comunicación visual de lisboa,he started down the centre and visual communication of lisper,it began at the centro de arte e comunicacao visual in lisbon,BLEU = 4.09 20.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.4862368106842041,0.0847457627118644,3.8445112705230713
779,779,common_voice_es_19618918.mp3,toledo en invierno,in winter,toledo in winter,BLEU = 60.65 100.0/100.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.628741979598999,0.6465517241379309,3.2087507247924805
780,780,common_voice_es_18571465.mp3,yo repuse con arrogancia,is covered with tears,i talked with arrogance,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.41583383083343506,0.125,2.854217529296875
781,781,common_voice_es_19957773.mp3,a continuación típicamente se coloca un amplificador,it is usually amplified,an amplifier is then typically added,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.6799781322479248,0.17241379310344826,3.8869645595550537
782,782,common_voice_es_20057784.mp3,en ella el hampa se podía mover con cierta facilidad,he was able to move with a clearness,there the gangster could move with some easiness,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6506730914115906,0.234375,3.2886574268341064
783,783,common_voice_es_19767827.mp3,raymond chang nació en hong kong y creció en shanghái y hong kong china,berry menscheng was born in hong kong,raymond chang was born in hong kong and grew up in that chinese city and in shanghai,BLEU = 14.73 71.4/66.7/60.0/50.0 (BP = 0.240 ratio = 0.412 hyp_len = 7 ref_len = 17),0.5851418972015381,0.27875,3.2234253883361816
784,784,common_voice_es_20065355.mp3,las entradas para la gira se agotaron en apenas tres minutos,the trains took three minutes,the tickets for the tour sold out in just three minutes,BLEU = 7.12 60.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.5841336846351624,0.24572649572649571,2.918647527694702
785,785,common_voice_es_18794795.mp3,estaba justo en mi bolsillo ¡ uau,i was just in my room,it was just in my pocket wow,BLEU = 43.01 66.7/60.0/50.0/33.3 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.5244913101196289,0.5751811594202899,3.164745330810547
786,786,common_voice_es_19745489.mp3,tras sus estudios fue nombrado arquitecto de la ciudad de parís,the architect of paris city was named,after finishing his courses of study he was appointed architect of the city of paris,BLEU = 6.56 85.7/33.3/10.0/6.2 (BP = 0.319 ratio = 0.467 hyp_len = 7 ref_len = 15),0.5540016889572144,0.4031330842196033,3.7265372276306152
787,787,common_voice_es_19614324.mp3,es de distribución indomalaya,its the end of molieres tragedy,its indomalayan distribution,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 2.000 hyp_len = 6 ref_len = 3),0.5153111219406128,0.15151515151515152,2.3928675651550293
788,788,common_voice_es_18504806.mp3,oye ¿ para qué sirve este botón,its going to be here,hey whats the purpose of this button,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.42791256308555603,0.0,2.4532957077026367
789,789,common_voice_es_18549401.mp3,después no sé,then no,after i do not know,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.223 ratio = 0.400 hyp_len = 2 ref_len = 5),0.46775153279304504,0.0,3.4308407306671143
790,790,common_voice_es_19636500.mp3,fueron añadidos como elementos nuevos modernas farolas de acero y bancos funcionales,they were created as new elements modern faro and functional banks,modern steel street lights and functional benches were added as new elements,BLEU = 17.42 63.6/30.0/11.1/6.2 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.4726504981517792,0.5333561996227062,3.6685705184936523
791,791,common_voice_es_19981077.mp3,hay líneas de glándulas amarillas en el cáliz de color púrpura,its the sea lion,there are yellow glands lines in the purple calyx,BLEU = 4.58 25.0/16.7/12.5/12.5 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9),0.3850416839122772,0.058823529411764705,2.306304931640625
792,792,common_voice_es_19674710.mp3,el episodio recibió reseñas positivas en su mayoría,the episode of the receipts of reviews,the episode has received mainly positive reviews,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.6073000431060791,0.2142857142857143,3.018794536590576
793,793,common_voice_es_19803337.mp3,teodoro fue detenido y sometido a torturas y crucificado,shiro was the charioteer and crucified,teodoro was arrested tortured and crucified,BLEU = 17.97 50.0/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.7112119197845459,0.42592592592592593,2.9549312591552734
794,794,common_voice_es_19603840.mp3,estudios de sociología y ciencias políticas en la universidad católica del ecuador,he studied in the catholic university of ecuador,studies of sociology and political science at the catholic university of ecuador,BLEU = 31.36 62.5/57.1/50.0/40.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.7660245299339294,0.5076628352490421,3.810831308364868
795,795,common_voice_es_19734131.mp3,las dos primeras se iban a instalar cerca de atlantic city,the first two were installed in the atlantic city,the first two were to be located near atlantic city,BLEU = 31.76 66.7/50.0/28.6/16.7 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.7911472320556641,0.5681818181818182,4.031266212463379
796,796,common_voice_es_19046332.mp3,de este barco para jugar a ser dios,you play the skein,of this ship to play god,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.47179391980171204,0.08620689655172413,2.6850781440734863
797,797,common_voice_es_20057783.mp3,se caracterizó por la búsqueda de garantías sociales y derechos de la mujer,it is characterized by the social and social order,she was characterized by the pursuit of social guarantees and womens rights,BLEU = 14.45 55.6/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5235262513160706,0.3811965811965813,3.3027963638305664
798,798,common_voice_es_19957774.mp3,el tecnológico tiene por mascota a un gato negro,technology has a black spot,the tecnologico gets a black cat as a pet,BLEU = 9.60 40.0/25.0/16.7/12.5 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.4985920488834381,0.11627906976744186,3.3713626861572266
799,799,common_voice_es_18571462.mp3,¡las pobrecitas te quieren mucho ¡que si me quieren ¡vaya nada les digas,the poor people are very happy,poor things they love you so much yes they do love me wow dont tell them,BLEU = 1.53 16.7/10.0/6.2/4.2 (BP = 0.189 ratio = 0.375 hyp_len = 6 ref_len = 16),0.4190509617328644,0.03333333333333333,2.6648764610290527
800,800,common_voice_es_19652341.mp3,desde esta perspectiva estabilizar la inflación es equivalente a estabilizar o eliminar la brecha,from this perspective the inflation is equivalent to stabilize or elimination,from that point of view stabilizing inflation is equivalent to making the gap steady or removing it,BLEU = 15.64 63.6/30.0/22.2/12.5 (BP = 0.580 ratio = 0.647 hyp_len = 11 ref_len = 17),0.7220705151557922,0.42825838414634143,4.244726181030273
801,801,common_voice_es_19596053.mp3,la escritora andre norton compara su minuciosidad con la de tolkien,the writer andre norton will show his minus,the writer andre norton compares her level of detail with tolkiens,BLEU = 23.76 50.0/42.9/33.3/20.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.5316382050514221,0.370911214953271,3.2190747261047363
802,802,common_voice_es_20064391.mp3,se refugiaron en ginebra,they took refuge in felibre,they took refuge in geneva,BLEU = 66.87 80.0/75.0/66.7/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.828338623046875,0.7937500000000002,3.636847972869873
803,803,common_voice_es_19661101.mp3,es renombrada por sus grandes flores carmesí en la primavera,it is renowned by its beautiful flowers in the spring,it is well known for its large crimson flowers in the spring,BLEU = 26.58 70.0/44.4/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.8919960856437683,0.5698720166032515,4.626511096954346
804,804,common_voice_es_19613044.mp3,etutöölö es un distrito del sur en donde se localizado el parlamento de finlandia,it is a district district in which is located in fenland,e t u toolo is a southern district where the finland parliament is located,BLEU = 8.53 45.5/20.0/5.6/3.1 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14),0.5388640761375427,0.3255474452554745,2.8069920539855957
805,805,common_voice_es_20007117.mp3,se encuentra en las selvas húmedas tropicales de brasil guyana y perú,is found in tropical forests of brazil gaul and prussia,it is found in the tropical rainforests of brazil guyana and peru,BLEU = 17.49 70.0/33.3/12.5/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.8139668107032776,0.537876167416119,4.270111083984375
806,806,common_voice_es_19659162.mp3,el potasio es el catión mayor del líquido intracelular del organismo humano,the potato is the most part of the human organism,potassium is the major cation of intracellular fluid of the human organism,BLEU = 25.58 60.0/44.4/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.44964563846588135,0.4990583804143125,3.599452495574951
807,807,common_voice_es_19962014.mp3,lleva dedicándose a la música desde niño,he went to the music,he has dedicated himself to music since he was a child,BLEU = 4.23 60.0/12.5/8.3/6.2 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.5680825710296631,0.14423076923076922,3.1779308319091797
808,808,common_voice_es_19619046.mp3,estuvo cautivo en barcelona durante cuatro años,he studied in babylonia during four years,he was imprisoned in barcelona for four years,BLEU = 13.54 57.1/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.5441843867301941,0.39952531645569617,4.039305210113525
809,809,common_voice_es_19661088.mp3,el arma con la que se cometió el asesinato no aparece,and with which she went,the gun that was used to commit the murder is missing,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.3004840314388275,0.0,2.4577794075012207
810,810,common_voice_es_18334123.mp3,vamos  amigo  vamos ,netska,come on friend come on,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.018 ratio = 0.200 hyp_len = 1 ref_len = 5),0.3257593810558319,0.0,2.503913402557373
811,811,common_voice_es_20067130.mp3,él lucha contra batman en varias ocasiones antes de ser llevado al manicomio arkham,the fight against pemberton several times has been carried out,he fights against batman frequently before being taken to arkham madhouse,BLEU = 3.80 10.0/5.6/3.1/1.8 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.5001911520957947,0.23445463812436282,2.9732298851013184
812,812,common_voice_es_19141082.mp3,originalmente su discográfica era gump records una división de avex group,he was already in a perspiration,originally his label was gump records a division of avex group,BLEU = 4.19 33.3/10.0/6.2/4.2 (BP = 0.435 ratio = 0.545 hyp_len = 6 ref_len = 11),0.39303258061408997,0.09523809523809525,2.230780601501465
813,813,common_voice_es_19765197.mp3,incluso manifestó que a ellos tampoco les agradaba su esposa,its a matter of course that they didnt have a wife,he even affirmed that they did not like his wife either,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.554099977016449,0.23232323232323232,3.3627805709838867
814,814,common_voice_es_19755213.mp3,la devoción a esta imagen está muy arraigada entre los habitantes de guatire,the diversion to the simmages very common between the inhabitants of guatemala,veneration of this image is extremely rooted among guatire habitants,BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10),0.48966744542121887,0.04901960784313726,3.6474854946136475
815,815,common_voice_es_19693326.mp3,entre los dos países se produce un intercambio fluido de candidaturas a organizaciones internacionales,in both countries it produces an international change,there is a fluent exchange of candidatures to international organizations among the countries,BLEU = 3.52 25.0/7.1/4.2/2.5 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.4824659526348114,0.08,3.6417698860168457
816,816,common_voice_es_19956714.mp3,de tema fantástico y mitológico estas obras revelan la fuerte influencia del parmigianino,its works are the strong influence of pomegranate,these works which deal with fantastic and mythologist matters reveal the strong influence of parmigianino,BLEU = 15.24 62.5/42.9/33.3/20.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15),0.47890177369117737,0.3384615384615384,2.9367289543151855
817,817,common_voice_es_19803339.mp3,actualmente es de propiedad total de corus entertainment,its part of the entertainment,corus entertainment currently holds the whole ownership,BLEU = 8.52 40.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.4857851564884186,0.14705882352941174,3.1242737770080566
818,818,common_voice_es_19720664.mp3,el área tiene árboles caducifolios los cuales tiran hojas en estaciones secas,the area has slacked trees the walls are in dry seasons,the area has deciduous trees from which leaves fall down in dry seasons,BLEU = 20.33 63.6/40.0/22.2/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5112454295158386,0.4958545918367347,3.6355786323547363
819,819,common_voice_es_19668405.mp3,investiga materiales coloidales intentando comprender sus propiedades estructura y función,it has its properties structure and function,he researches colloidal materials trying to understand their properties structure and function,BLEU = 20.13 57.1/50.0/40.0/25.0 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.550069272518158,0.3451086956521739,3.3889479637145996
820,820,common_voice_es_19605501.mp3,la oferta gastronómica de villanueva del trabuco es bastante amplia y variada,the gastronomy of villon with a del toboso is very wide and varied,the gastronomic offering of villanueva del trabuco is quite wide and diverse,BLEU = 8.13 46.2/8.3/4.5/2.5 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12),0.6506044268608093,0.35238751147842057,3.7131643295288086
821,821,common_voice_es_19636456.mp3,esta conclusión descansa en dos puntos,this conclusion falls into points,the conclusion is grounded on two aspects,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.745910108089447,0.07352941176470587,4.038311958312988
822,822,common_voice_es_20040825.mp3,la d intervocálica caída es bastante generalizada en la costa de dialectos americanos,is very generalized in american dialects,the intervocalic fallen d is widespread in the coast of american dialects,BLEU = 7.10 66.7/20.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.6202078461647034,0.2768640350877193,3.035227060317993
823,823,common_voice_es_19740063.mp3,esto nos permite deducir nada en absoluto de cualquier punto de partida,this allows us to use it as a pap pole,this does not allow us to deduce anything at all from any starting point,BLEU = 6.23 30.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14),0.4494234621524811,0.275735294117647,3.2388195991516113
824,824,common_voice_es_19703724.mp3,apareció en la película documental santiago lovers de romano ferrari,it was the documentary film of the roman ferrari,he appeared in the documentary movie santiago lovers by romano ferrari,BLEU = 8.45 33.3/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.6027429699897766,0.13888888888888887,3.5311484336853027
825,825,common_voice_es_20007119.mp3,nos forzó a cuestionar todo lo que habíamos aprendido acerca del diseño,he decided to question everything that had been done,she led us to question everything we had learned about design,BLEU = 15.27 44.4/25.0/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.72916179895401,0.3472222222222222,3.7157340049743652
